incident_id,vehicle_id,part_id,incident_date,defect_type,defect_source,severity,customer_complaint,status
394,179,14,2023-05-03,Leakage,Assembly Error,High,False,Closed
395,514,7,2023-05-03,Incorrect Installation,Assembly Error,Medium,True,Closed
396,289,8,2023-05-04,Breakage,Supplier Defect,Critical,True,Open
397,219,13,2023-05-04,Breakage,Supplier Defect,Medium,False,Closed
398,823,8,2023-05-05,Leakage,Supplier Defect,Low,False,Closed
399,632,9,2023-05-05,Incorrect Installation,Assembly Error,Critical,True,Closed
400,566,28,2023-05-05,Leakage,Manufacturing Error,High,True,Closed
401,117,30,2023-05-05,Noise,Design Issue,Low,True,Closed
402,816,8,2023-05-06,Performance Issue,Supplier Defect,Medium,True,Closed
403,774,13,2023-05-06,Leakage,Material Failure,Medium,False,Closed
404,641,23,2023-05-07,Noise,Assembly Error,Medium,False,Closed
405,303,18,2023-05-07,Performance Issue,Material Failure,Low,True,Closed
406,668,8,2023-05-07,Performance Issue,Manufacturing Error,Low,False,Closed
407,345,22,2023-05-08,Performance Issue,Material Failure,Medium,False,Closed
408,121,16,2023-05-08,Software Error,Supplier Defect,Medium,True,Closed
409,692,7,2023-05-08,Performance Issue,Design Issue,High,True,Closed
410,104,11,2023-05-09,Leakage,Manufacturing Error,Medium,True,Closed
411,90,22,2023-05-09,Performance Issue,Unknown,Low,False,Closed
412,504,5,2023-05-10,Performance Issue,Supplier Defect,Low,False,Closed
413,548,14,2023-05-10,Leakage,Customer Misuse,Medium,True,Closed
414,778,11,2023-05-11,Leakage,Assembly Error,High,False,Closed
415,674,24,2023-05-11,Performance Issue,Supplier Defect,Medium,False,Closed
416,806,2,2023-05-11,Overheating,Design Issue,High,True,Closed
417,217,18,2023-05-11,Electrical Failure,Material Failure,Medium,False,Closed
418,230,8,2023-05-12,Noise,Supplier Defect,Low,False,Closed
419,177,9,2023-05-12,Breakage,Material Failure,Critical,True,Closed
420,332,7,2023-05-12,Performance Issue,Manufacturing Error,Low,False,Closed
421,280,13,2023-05-13,Leakage,Material Failure,Medium,True,Closed
422,2,11,2023-05-14,Leakage,Assembly Error,High,True,Closed
423,314,28,2023-05-15,Noise,Supplier Defect,Low,False,Closed
424,37,13,2023-05-15,Leakage,Assembly Error,Low,True,Closed
425,601,4,2023-05-15,Leakage,Material Failure,Low,True,Closed
426,476,22,2023-05-16,Noise,Design Issue,Low,False,Closed
427,592,9,2023-05-16,Leakage,Manufacturing Error,Low,False,Closed
428,165,13,2023-05-16,Leakage,Supplier Defect,Medium,False,Closed
429,639,3,2023-05-18,Breakage,Assembly Error,Critical,True,Closed
430,560,9,2023-05-19,Noise,Manufacturing Error,Medium,True,Closed
431,208,14,2023-05-19,Noise,Supplier Defect,Medium,True,Closed
432,794,20,2023-05-20,Electrical Failure,Assembly Error,Medium,True,Closed
433,368,26,2023-05-20,Incorrect Installation,Assembly Error,Medium,True,Closed
434,108,1,2023-05-20,Performance Issue,Supplier Defect,Medium,False,Closed
435,338,2,2023-05-21,Performance Issue,Unknown,High,True,Closed
436,518,7,2023-05-21,Performance Issue,Supplier Defect,Low,True,Closed
437,248,7,2023-05-21,Breakage,Supplier Defect,High,True,Closed
438,536,9,2023-05-23,Leakage,Manufacturing Error,Medium,True,Closed
439,103,15,2023-05-23,Electrical Failure,Supplier Defect,Critical,True,Closed
440,481,26,2023-05-23,Performance Issue,Customer Misuse,Medium,True,Closed
441,830,24,2023-05-23,Leakage,Assembly Error,Medium,False,Closed
442,671,25,2023-05-24,Performance Issue,Material Failure,Medium,True,Closed
443,610,11,2023-05-24,Overheating,Customer Misuse,Medium,True,Closed
444,270,27,2023-05-24,Electrical Failure,Manufacturing Error,Medium,True,Closed
445,587,1,2023-05-25,Breakage,Design Issue,Low,False,Closed
446,172,13,2023-05-26,Breakage,Manufacturing Error,High,True,Closed
447,308,6,2023-05-26,Leakage,Supplier Defect,Medium,False,Closed
448,650,4,2023-05-26,Overheating,Material Failure,High,True,Closed
449,481,24,2023-05-26,Noise,Customer Misuse,Medium,False,Closed
450,336,12,2023-05-26,Leakage,Manufacturing Error,High,False,Closed
451,17,13,2023-05-29,Leakage,Material Failure,Medium,True,Closed
452,258,22,2023-05-30,Noise,Material Failure,Medium,False,Under Investigation
453,600,9,2023-05-30,Performance Issue,Supplier Defect,Medium,True,Closed
454,70,14,2023-05-30,Leakage,Supplier Defect,Low,False,Closed
455,836,16,2023-05-30,Software Error,Material Failure,Critical,False,Closed
456,602,15,2023-05-30,Software Error,Manufacturing Error,High,True,Closed
457,176,30,2023-05-30,Noise,Supplier Defect,Medium,False,Closed
458,606,13,2023-05-30,Leakage,Design Issue,Medium,False,Closed
459,525,18,2023-05-30,Electrical Failure,Supplier Defect,Medium,False,Closed
460,754,21,2023-05-31,Performance Issue,Material Failure,Low,False,Closed
461,67,9,2023-05-31,Leakage,Manufacturing Error,Medium,False,Closed
462,644,22,2023-06-01,Noise,Supplier Defect,Low,False,Closed
463,365,9,2023-06-01,Performance Issue,Manufacturing Error,Low,False,Closed
464,553,18,2023-06-01,Electrical Failure,Supplier Defect,Medium,True,Closed
465,803,13,2023-06-01,Overheating,Supplier Defect,Medium,False,Closed
466,467,18,2023-06-02,Electrical Failure,Material Failure,Medium,True,Closed
467,890,11,2023-06-02,Leakage,Manufacturing Error,Medium,True,Closed
468,200,16,2023-06-02,Software Error,Design Issue,Low,False,Closed
469,528,5,2023-06-03,Leakage,Manufacturing Error,Critical,True,Closed
470,119,13,2023-06-04,Breakage,Manufacturing Error,Critical,True,Closed
471,433,14,2023-06-04,Overheating,Material Failure,High,True,Closed
472,515,16,2023-06-04,Software Error,Design Issue,Low,True,Closed
473,23,8,2023-06-04,Noise,Supplier Defect,Low,False,Closed
474,497,29,2023-06-04,Noise,Customer Misuse,Low,False,Closed
475,477,30,2023-06-04,Noise,Supplier Defect,Low,False,Closed
476,555,29,2023-06-04,Leakage,Manufacturing Error,Medium,True,Closed
477,842,3,2023-06-05,Noise,Manufacturing Error,Medium,False,Closed
478,588,11,2023-06-05,Overheating,Material Failure,Low,False,Closed
479,354,26,2023-06-05,Performance Issue,Design Issue,Medium,True,Closed
480,132,14,2023-06-05,Leakage,Customer Misuse,Medium,False,Closed
481,284,12,2023-06-06,Leakage,Assembly Error,Medium,False,Under Investigation
482,360,4,2023-06-07,Overheating,Supplier Defect,High,True,Closed
483,517,6,2023-06-07,Performance Issue,Unknown,Medium,False,Closed
484,358,13,2023-06-07,Leakage,Manufacturing Error,Critical,True,Closed
485,614,11,2023-06-07,Leakage,Supplier Defect,Low,True,Closed
486,627,3,2023-06-08,Overheating,Supplier Defect,Medium,False,Closed
487,783,9,2023-06-08,Leakage,Unknown,High,True,Under Investigation
488,469,11,2023-06-08,Incorrect Installation,Assembly Error,Low,False,Closed
489,800,13,2023-06-08,Overheating,Material Failure,Medium,True,Closed
490,11,28,2023-06-08,Performance Issue,Design Issue,Low,False,Closed
491,208,9,2023-06-09,Noise,Material Failure,Low,False,Closed
492,548,8,2023-06-09,Breakage,Customer Misuse,High,True,Closed
493,598,24,2023-06-09,Breakage,Material Failure,High,False,Closed
494,508,13,2023-06-10,Leakage,Supplier Defect,High,True,Closed
495,359,14,2023-06-10,Overheating,Material Failure,Medium,False,Closed
496,41,4,2023-06-10,Performance Issue,Supplier Defect,Low,True,Closed
497,550,14,2023-06-11,Leakage,Manufacturing Error,Medium,True,Closed
498,163,27,2023-06-11,Electrical Failure,Manufacturing Error,Low,False,Closed
499,413,14,2023-06-11,Overheating,Design Issue,Medium,False,Closed
500,300,18,2023-06-11,Electrical Failure,Supplier Defect,Low,False,Closed
501,743,14,2023-06-11,Breakage,Supplier Defect,Low,True,Closed
502,809,16,2023-06-12,Performance Issue,Design Issue,Low,True,Closed
503,285,15,2023-06-12,Software Error,Material Failure,Medium,True,Closed
504,663,26,2023-06-12,Noise,Customer Misuse,Low,False,Closed
505,713,7,2023-06-13,Breakage,Manufacturing Error,Medium,False,Closed
506,432,1,2023-06-13,Breakage,Supplier Defect,Critical,True,Closed
507,132,15,2023-06-13,Electrical Failure,Supplier Defect,High,False,Closed
508,562,8,2023-06-13,Performance Issue,Material Failure,Low,False,Closed
509,434,12,2023-06-14,Leakage,Supplier Defect,Medium,True,Closed
510,412,12,2023-06-14,Leakage,Supplier Defect,High,False,Closed
511,813,5,2023-06-14,Noise,Assembly Error,Low,False,Closed
512,773,7,2023-06-15,Leakage,Assembly Error,Low,True,Closed
513,557,9,2023-06-16,Performance Issue,Supplier Defect,High,False,Closed
514,105,16,2023-06-16,Software Error,Supplier Defect,Medium,True,Closed
515,830,14,2023-06-16,Incorrect Installation,Assembly Error,Low,False,Closed
516,589,11,2023-06-16,Overheating,Supplier Defect,Medium,True,Closed
517,324,7,2023-06-17,Performance Issue,Manufacturing Error,High,False,Closed
518,362,1,2023-06-18,Breakage,Design Issue,Low,False,Closed
519,174,27,2023-06-18,Incorrect Installation,Assembly Error,Low,False,Closed
520,564,23,2023-06-18,Breakage,Supplier Defect,Critical,True,Closed
521,440,7,2023-06-19,Performance Issue,Material Failure,High,False,Closed
522,791,13,2023-06-19,Leakage,Supplier Defect,High,True,Closed
523,874,7,2023-06-19,Breakage,Material Failure,Medium,False,Closed
524,464,15,2023-06-19,Electrical Failure,Unknown,Medium,True,Closed
525,264,25,2023-06-20,Performance Issue,Supplier Defect,Medium,True,Closed
526,471,22,2023-06-20,Noise,Supplier Defect,Low,False,Closed
527,110,25,2023-06-20,Breakage,Customer Misuse,Critical,True,Closed
528,159,27,2023-06-21,Leakage,Customer Misuse,High,True,Closed
529,743,18,2023-06-21,Electrical Failure,Supplier Defect,Low,False,Closed
530,490,11,2023-06-21,Noise,Supplier Defect,Low,False,Closed
531,660,12,2023-06-21,Leakage,Assembly Error,Medium,True,Closed
532,819,7,2023-06-21,Breakage,Assembly Error,Low,False,Closed
533,468,14,2023-06-21,Breakage,Design Issue,Medium,False,Closed
534,377,13,2023-06-21,Leakage,Customer Misuse,Low,True,Closed
535,603,23,2023-06-22,Performance Issue,Supplier Defect,High,True,Closed
536,827,12,2023-06-22,Breakage,Supplier Defect,Medium,True,Closed
537,824,6,2023-06-22,Noise,Manufacturing Error,Medium,False,Closed
538,889,24,2023-06-22,Noise,Material Failure,Low,False,Closed
539,859,11,2023-06-23,Overheating,Customer Misuse,Medium,False,Closed
540,577,17,2023-06-23,Electrical Failure,Supplier Defect,Low,True,Closed
541,626,24,2023-06-23,Breakage,Material Failure,Medium,True,Closed
542,748,20,2023-06-24,Electrical Failure,Supplier Defect,Medium,True,Closed
543,792,14,2023-06-24,Noise,Design Issue,Low,False,Closed
544,226,9,2023-06-24,Noise,Design Issue,High,True,Closed
545,706,21,2023-06-25,Electrical Failure,Supplier Defect,Medium,False,Closed
546,838,15,2023-06-25,Electrical Failure,Material Failure,High,False,Closed
547,385,7,2023-06-25,Performance Issue,Design Issue,Low,False,Closed
548,32,24,2023-06-25,Performance Issue,Manufacturing Error,Medium,False,Closed
549,577,10,2023-06-25,Leakage,Manufacturing Error,Critical,True,Closed
550,363,11,2023-06-25,Overheating,Design Issue,Medium,True,Closed
551,772,21,2023-06-25,Electrical Failure,Manufacturing Error,High,True,Closed
552,249,11,2023-06-25,Leakage,Manufacturing Error,Medium,False,Closed
553,446,14,2023-06-27,Overheating,Supplier Defect,Critical,True,Closed
554,715,24,2023-06-27,Breakage,Material Failure,Critical,True,Open
555,549,11,2023-06-27,Overheating,Material Failure,Medium,False,Closed
556,85,27,2023-06-27,Noise,Design Issue,High,False,Closed
557,883,2,2023-06-27,Incorrect Installation,Assembly Error,Low,True,Closed
558,86,27,2023-06-28,Leakage,Supplier Defect,Medium,False,Closed
559,415,18,2023-06-28,Performance Issue,Manufacturing Error,Medium,False,Closed
560,63,12,2023-06-28,Overheating,Supplier Defect,High,True,Closed
561,419,11,2023-06-28,Leakage,Manufacturing Error,Low,False,Closed
562,3,12,2023-06-28,Incorrect Installation,Assembly Error,Medium,True,Closed
563,32,15,2023-06-29,Software Error,Manufacturing Error,Medium,False,Closed
564,756,11,2023-06-29,Noise,Material Failure,High,True,Closed
565,481,8,2023-06-29,Noise,Supplier Defect,Medium,True,Closed
566,804,8,2023-06-29,Noise,Manufacturing Error,High,True,Closed
567,123,12,2023-06-30,Noise,Material Failure,Medium,True,Closed
568,5,22,2023-06-30,Breakage,Design Issue,Medium,False,Closed
569,412,11,2023-07-01,Overheating,Manufacturing Error,Critical,True,Closed
570,259,3,2023-07-01,Overheating,Customer Misuse,Critical,True,Closed
571,685,11,2023-07-02,Noise,Manufacturing Error,High,True,Closed
572,383,27,2023-07-02,Performance Issue,Material Failure,Low,True,Under Investigation
573,33,1,2023-07-02,Breakage,Supplier Defect,Medium,False,Closed
574,47,14,2023-07-03,Breakage,Supplier Defect,Medium,True,Closed
575,375,30,2023-07-03,Breakage,Material Failure,High,False,Closed
576,790,4,2023-07-03,Overheating,Supplier Defect,High,True,Closed
577,387,9,2023-07-03,Breakage,Material Failure,Medium,True,Closed
578,270,4,2023-07-03,Leakage,Supplier Defect,High,False,Closed
579,756,18,2023-07-03,Performance Issue,Supplier Defect,Medium,True,Closed
580,1,14,2023-07-03,Leakage,Manufacturing Error,Low,False,Closed
581,471,3,2023-07-04,Performance Issue,Supplier Defect,Medium,True,Closed
582,838,18,2023-07-04,Software Error,Unknown,Low,True,Closed
583,294,1,2023-07-04,Overheating,Material Failure,High,False,Closed
584,226,12,2023-07-04,Breakage,Material Failure,High,True,Closed
585,672,18,2023-07-04,Software Error,Manufacturing Error,Medium,False,Closed
586,526,25,2023-07-04,Performance Issue,Supplier Defect,Medium,False,Closed
587,258,5,2023-07-05,Noise,Supplier Defect,Low,False,Closed
588,781,27,2023-07-05,Noise,Assembly Error,Medium,False,Closed
589,264,21,2023-07-06,Performance Issue,Material Failure,Medium,False,Closed
590,307,2,2023-07-06,Performance Issue,Design Issue,High,False,Closed
591,377,11,2023-07-06,Incorrect Installation,Assembly Error,Medium,False,Closed
592,214,18,2023-07-06,Software Error,Supplier Defect,Medium,True,Open
593,177,16,2023-07-07,Electrical Failure,Manufacturing Error,High,True,Closed
594,183,20,2023-07-07,Electrical Failure,Manufacturing Error,Medium,True,Closed
595,634,5,2023-07-07,Breakage,Supplier Defect,High,False,Closed
596,475,6,2023-07-08,Performance Issue,Manufacturing Error,Low,False,Closed
597,257,28,2023-07-08,Performance Issue,Manufacturing Error,Medium,True,Open
598,733,25,2023-07-08,Incorrect Installation,Assembly Error,High,True,Closed
599,121,26,2023-07-08,Performance Issue,Supplier Defect,Low,True,Closed
600,161,9,2023-07-08,Breakage,Assembly Error,Low,False,Closed
601,573,11,2023-07-08,Leakage,Design Issue,Medium,False,Closed
602,700,27,2023-07-08,Noise,Supplier Defect,Low,False,Closed
603,652,20,2023-07-08,Electrical Failure,Manufacturing Error,Critical,True,Closed
604,152,28,2023-07-09,Noise,Supplier Defect,Medium,False,Closed
605,47,30,2023-07-09,Breakage,Manufacturing Error,Critical,True,Closed
606,82,25,2023-07-09,Noise,Supplier Defect,Low,False,Closed
607,646,13,2023-07-09,Leakage,Supplier Defect,Low,True,Closed
608,88,11,2023-07-10,Leakage,Manufacturing Error,High,True,Closed
609,854,14,2023-07-10,Overheating,Supplier Defect,High,True,Closed
610,425,1,2023-07-10,Noise,Unknown,Low,True,Closed
611,570,2,2023-07-10,Performance Issue,Manufacturing Error,Medium,False,Closed
612,152,8,2023-07-10,Performance Issue,Unknown,Medium,False,Closed
613,844,16,2023-07-11,Electrical Failure,Supplier Defect,Medium,False,Closed
614,233,21,2023-07-11,Electrical Failure,Design Issue,High,True,Closed
615,570,22,2023-07-12,Noise,Material Failure,Low,False,Closed
616,653,27,2023-07-12,Electrical Failure,Design Issue,Medium,True,Closed
617,78,9,2023-07-13,Performance Issue,Manufacturing Error,Medium,False,Open
618,651,1,2023-07-13,Breakage,Manufacturing Error,Critical,True,Closed
619,260,28,2023-07-13,Performance Issue,Supplier Defect,Low,True,Closed
620,344,24,2023-07-14,Leakage,Manufacturing Error,Medium,True,Closed
621,717,17,2023-07-14,Electrical Failure,Supplier Defect,High,False,Closed
622,499,14,2023-07-14,Overheating,Supplier Defect,Medium,True,Closed
623,577,28,2023-07-14,Leakage,Manufacturing Error,Medium,False,Closed
624,98,1,2023-07-15,Leakage,Manufacturing Error,Low,True,Closed
625,272,23,2023-07-15,Noise,Material Failure,Low,False,Closed
626,807,15,2023-07-15,Software Error,Material Failure,Low,True,Closed
627,300,28,2023-07-16,Performance Issue,Supplier Defect,Low,False,Closed
628,577,27,2023-07-16,Leakage,Supplier Defect,Low,False,Closed
629,550,24,2023-07-16,Noise,Supplier Defect,Medium,True,Closed
630,160,27,2023-07-17,Noise,Manufacturing Error,Low,True,Closed
631,90,22,2023-07-17,Breakage,Material Failure,Critical,False,Open
632,363,30,2023-07-17,Breakage,Material Failure,High,True,Closed
633,419,24,2023-07-17,Incorrect Installation,Assembly Error,Low,False,Closed
634,334,22,2023-07-18,Noise,Assembly Error,Medium,False,Closed
635,693,9,2023-07-19,Leakage,Assembly Error,Low,True,Under Investigation
636,419,18,2023-07-19,Performance Issue,Material Failure,Medium,False,Closed
637,186,30,2023-07-19,Breakage,Design Issue,High,False,Closed
638,33,29,2023-07-19,Leakage,Supplier Defect,High,False,Closed
639,249,11,2023-07-19,Overheating,Unknown,High,True,Under Investigation
640,109,15,2023-07-19,Software Error,Design Issue,High,False,Closed
641,831,18,2023-07-20,Performance Issue,Supplier Defect,Medium,True,Closed
642,673,7,2023-07-20,Performance Issue,Manufacturing Error,Low,True,Closed
643,656,6,2023-07-21,Leakage,Assembly Error,Medium,False,Closed
644,473,7,2023-07-21,Performance Issue,Manufacturing Error,Low,False,Closed
645,59,25,2023-07-21,Breakage,Supplier Defect,High,False,Closed
646,582,16,2023-07-21,Software Error,Supplier Defect,Low,False,Closed
647,476,9,2023-07-22,Incorrect Installation,Assembly Error,Low,False,Closed
648,206,8,2023-07-22,Incorrect Installation,Assembly Error,Medium,True,Closed
649,504,25,2023-07-22,Breakage,Assembly Error,High,False,Closed
650,304,19,2023-07-22,Electrical Failure,Supplier Defect,High,False,Closed
651,690,11,2023-07-22,Overheating,Manufacturing Error,Medium,False,Closed
652,870,26,2023-07-22,Breakage,Manufacturing Error,High,False,Closed
653,840,25,2023-07-23,Performance Issue,Unknown,Medium,False,Closed
654,180,18,2023-07-23,Software Error,Design Issue,Low,False,Open
655,420,20,2023-07-23,Performance Issue,Manufacturing Error,Low,False,Closed
656,642,12,2023-07-24,Overheating,Customer Misuse,High,True,Closed
657,221,27,2023-07-24,Performance Issue,Supplier Defect,Medium,True,Closed
