vehicle_id,model,production_year,production_line,factory,fuel_type
1877,Compact Sedan,2025,F2-L1,Factory 2,Diesel
1878,Compact Sedan,2025,F2-L1,Factory 2,Petrol
1879,Compact SUV,2025,F3-L1,Factory 3,Petrol
1880,Compact SUV,2025,F3-L1,Factory 3,Petrol
1881,City Hatchback,2025,F1-L2,Factory 1,Hybrid
1882,City Hatchback,2025,F1-L2,Factory 1,Hybrid
1883,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1884,Electric Crossover,2025,F1-L2,Factory 1,Electric
1885,City Hatchback,2025,F1-L2,Factory 1,Petrol
1886,Electric Crossover,2025,F1-L2,Factory 1,Electric
1887,Compact SUV,2025,F3-L1,Factory 3,Diesel
1888,Family SUV,2025,F3-L2,Factory 3,Hybrid
1889,City Hatchback,2025,F1-L1,Factory 1,Petrol
1890,Family SUV,2025,F3-L2,Factory 3,Hybrid
1891,Electric Crossover,2025,F1-L2,Factory 1,Electric
1892,Compact SUV,2025,F3-L1,Factory 3,Hybrid
1893,Family SUV,2025,F3-L1,Factory 3,Diesel
1894,Compact Sedan,2025,F2-L1,Factory 2,Petrol
1895,Compact Sedan,2025,F2-L1,Factory 2,Hybrid
1896,Family SUV,2025,F3-L1,Factory 3,Diesel
1897,Compact SUV,2025,F2-L2,Factory 2,Hybrid
1898,Compact SUV,2025,F2-L2,Factory 2,Petrol
1899,City Hatchback,2025,F1-L2,Factory 1,Petrol
1900,Compact Sedan,2025,F2-L1,Factory 2,Diesel
1901,Compact SUV,2025,F3-L1,Factory 3,Petrol
1902,Electric Crossover,2025,F1-L2,Factory 1,Electric
1903,Electric Crossover,2025,F1-L2,Factory 1,Electric
1904,Electric Crossover,2025,F1-L2,Factory 1,Electric
1905,Compact SUV,2025,F2-L2,Factory 2,Petrol
1906,Compact Sedan,2025,F2-L1,Factory 2,Hybrid
1907,Compact SUV,2025,F2-L2,Factory 2,Petrol
1908,Electric Crossover,2025,F1-L2,Factory 1,Electric
1909,City Hatchback,2025,F1-L2,Factory 1,Petrol
1910,Compact Sedan,2025,F2-L1,Factory 2,Diesel
1911,Electric Crossover,2025,F1-L2,Factory 1,Electric
1912,Electric Crossover,2025,F1-L2,Factory 1,Electric
1913,Compact SUV,2025,F3-L1,Factory 3,Diesel
1914,Compact Sedan,2025,F2-L1,Factory 2,Diesel
1915,Family SUV,2025,F3-L2,Factory 3,Diesel
1916,City Hatchback,2025,F1-L1,Factory 1,Petrol
1917,Compact SUV,2025,F2-L2,Factory 2,Petrol
1918,Compact SUV,2025,F2-L2,Factory 2,Petrol
1919,Compact Sedan,2025,F2-L2,Factory 2,Petrol
1920,Compact SUV,2025,F2-L2,Factory 2,Hybrid
1921,Compact SUV,2025,F3-L1,Factory 3,Petrol
1922,City Hatchback,2025,F1-L2,Factory 1,Diesel
1923,City Hatchback,2025,F1-L1,Factory 1,Petrol
1924,Compact SUV,2025,F3-L1,Factory 3,Hybrid
1925,Family SUV,2025,F3-L1,Factory 3,Hybrid
1926,Compact Sedan,2025,F2-L2,Factory 2,Diesel
1927,Electric Crossover,2025,F1-L2,Factory 1,Electric
1928,Family SUV,2025,F3-L2,Factory 3,Diesel
1929,City Hatchback,2025,F1-L1,Factory 1,Petrol
1930,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1931,Compact SUV,2025,F3-L1,Factory 3,Diesel
1932,Compact Sedan,2025,F2-L2,Factory 2,Petrol
1933,Compact SUV,2025,F2-L2,Factory 2,Hybrid
1934,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1935,Compact SUV,2025,F2-L2,Factory 2,Diesel
1936,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1937,City Hatchback,2025,F1-L2,Factory 1,Petrol
1938,Family SUV,2025,F3-L1,Factory 3,Hybrid
1939,Compact Sedan,2025,F2-L2,Factory 2,Petrol
1940,Family SUV,2025,F3-L1,Factory 3,Hybrid
1941,Compact SUV,2025,F2-L2,Factory 2,Petrol
1942,Electric Crossover,2025,F1-L2,Factory 1,Electric
1943,Family SUV,2025,F3-L1,Factory 3,Petrol
1944,Electric Crossover,2025,F1-L2,Factory 1,Electric
1945,Electric Crossover,2025,F1-L2,Factory 1,Electric
1946,Compact Sedan,2025,F2-L2,Factory 2,Petrol
1947,Compact SUV,2025,F3-L1,Factory 3,Hybrid
1948,Compact Sedan,2025,F2-L1,Factory 2,Petrol
1949,Compact SUV,2025,F2-L2,Factory 2,Petrol
1950,Compact SUV,2025,F3-L1,Factory 3,Petrol
1951,Family SUV,2025,F3-L1,Factory 3,Petrol
1952,Compact SUV,2025,F3-L1,Factory 3,Hybrid
1953,City Hatchback,2025,F1-L1,Factory 1,Petrol
1954,Electric Crossover,2025,F1-L2,Factory 1,Electric
1955,Compact Sedan,2025,F2-L1,Factory 2,Petrol
1956,Compact SUV,2025,F2-L2,Factory 2,Petrol
1957,Compact SUV,2025,F2-L2,Factory 2,Petrol
1958,City Hatchback,2025,F1-L2,Factory 1,Petrol
1959,City Hatchback,2025,F1-L2,Factory 1,Petrol
1960,Compact Sedan,2025,F2-L1,Factory 2,Diesel
1961,Family SUV,2025,F3-L1,Factory 3,Diesel
1962,Compact Sedan,2025,F2-L1,Factory 2,Diesel
1963,City Hatchback,2025,F1-L1,Factory 1,Petrol
1964,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1965,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1966,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1967,Compact SUV,2025,F2-L2,Factory 2,Diesel
1968,Compact Sedan,2025,F2-L2,Factory 2,Diesel
1969,City Hatchback,2025,F1-L2,Factory 1,Hybrid
1970,City Hatchback,2025,F1-L2,Factory 1,Petrol
1971,City Hatchback,2025,F1-L2,Factory 1,Petrol
1972,Compact Sedan,2025,F2-L1,Factory 2,Petrol
1973,Compact SUV,2025,F3-L1,Factory 3,Petrol
1974,Family SUV,2025,F3-L2,Factory 3,Diesel
1975,City Hatchback,2025,F1-L1,Factory 1,Diesel
1976,Compact Sedan,2025,F2-L2,Factory 2,Petrol
1977,Family SUV,2025,F3-L2,Factory 3,Hybrid
1978,Electric Crossover,2025,F1-L2,Factory 1,Electric
1979,Family SUV,2025,F3-L2,Factory 3,Petrol
1980,Compact Sedan,2025,F2-L1,Factory 2,Diesel
1981,Compact SUV,2025,F3-L1,Factory 3,Petrol
1982,City Hatchback,2025,F1-L2,Factory 1,Petrol
1983,Electric Crossover,2025,F1-L2,Factory 1,Electric
1984,Family SUV,2025,F3-L1,Factory 3,Diesel
1985,Compact SUV,2025,F3-L1,Factory 3,Petrol
1986,Compact Sedan,2025,F2-L1,Factory 2,Petrol
1987,City Hatchback,2025,F1-L1,Factory 1,Petrol
1988,Family SUV,2025,F3-L2,Factory 3,Petrol
1989,Pickup Truck,2025,F3-L2,Factory 3,Diesel
1990,Compact Sedan,2025,F2-L2,Factory 2,Petrol
1991,Compact Sedan,2025,F2-L1,Factory 2,Diesel
1992,Compact SUV,2025,F2-L2,Factory 2,Petrol
1993,Compact SUV,2025,F2-L2,Factory 2,Diesel
1994,Compact SUV,2025,F3-L1,Factory 3,Hybrid
1995,Compact SUV,2025,F3-L1,Factory 3,Petrol
1996,Family SUV,2025,F3-L2,Factory 3,Diesel
1997,City Hatchback,2025,F1-L1,Factory 1,Petrol
1998,Compact Sedan,2025,F2-L1,Factory 2,Petrol
1999,Compact SUV,2025,F2-L2,Factory 2,Diesel
2000,Compact SUV,2025,F2-L2,Factory 2,Diesel
